SN,absmag,band,error,jd,mag,normmag,survey,trel
Ia_6MsMS,,r,,,,0.3656371858108809,,24.1
Ia_6MsMS,,r,,,,0.36854352986538963,,24.200000000000006
Ia_6MsMS,,r,,,,0.37144817445476264,,24.300000000000004
Ia_6MsMS,,r,,,,0.37434999032038263,,24.4
Ia_6MsMS,,r,,,,0.3772453503532418,,24.5
Ia_6MsMS,,r,,,,0.380139420256306,,24.6
Ia_6MsMS,,r,,,,0.3830259515108754,,24.700000000000006
Ia_6MsMS,,r,,,,0.3859086270105827,,24.800000000000004
Ia_6MsMS,,r,,,,0.3887810151409212,,24.9
Ia_6MsMS,,r,,,,0.39164867590288743,,25.0
Ia_6MsMS,,r,,,,0.39451412684917564,,25.1
Ia_6MsMS,,r,,,,0.39737439958394205,,25.200000000000006
Ia_6MsMS,,r,,,,0.40022858292800834,,25.300000000000004
Ia_6MsMS,,r,,,,0.4030810857204674,,25.4
Ia_6MsMS,,r,,,,0.40591760922931996,,25.5
Ia_6MsMS,,r,,,,0.4087557749878936,,25.6
Ia_6MsMS,,r,,,,0.41157895737981853,,25.700000000000006
Ia_6MsMS,,r,,,,0.4143933060932756,,25.800000000000004
Ia_6MsMS,,r,,,,0.4172037512029352,,25.9
Ia_6MsMS,,r,,,,0.41999373453859157,,26.0
Ia_6MsMS,,r,,,,0.42277635878935094,,26.1
Ia_6MsMS,,r,,,,0.42554539899264476,,26.200000000000006
Ia_6MsMS,,r,,,,0.4283031142429987,,26.300000000000004
Ia_6MsMS,,r,,,,0.43103194808923284,,26.4
Ia_6MsMS,,r,,,,0.43374601746646846,,26.5
Ia_6MsMS,,r,,,,0.4364399207892351,,26.6
Ia_6MsMS,,r,,,,0.4391090733385248,,26.700000000000006
Ia_6MsMS,,r,,,,0.44176465139771537,,26.800000000000004
Ia_6MsMS,,r,,,,0.44440746789790886,,26.9
Ia_6MsMS,,r,,,,0.44703979131271687,,27.0
Ia_6MsMS,,r,,,,0.44965985993020396,,27.1
Ia_6MsMS,,r,,,,0.4522814042821377,,27.200000000000006
Ia_6MsMS,,r,,,,0.454900736868705,,27.300000000000004
Ia_6MsMS,,r,,,,0.4575106531440749,,27.4
Ia_6MsMS,,r,,,,0.46013444869665854,,27.5
Ia_6MsMS,,r,,,,0.4627636132534203,,27.6
Ia_6MsMS,,r,,,,0.4653986931849925,,27.700000000000006
Ia_6MsMS,,r,,,,0.4680406049697403,,27.800000000000004
Ia_6MsMS,,r,,,,0.4706618523307231,,27.9
Ia_6MsMS,,r,,,,0.47329169589792563,,28.0
Ia_6MsMS,,r,,,,0.47590720094996186,,28.1
Ia_6MsMS,,r,,,,0.4785221657661918,,28.200000000000006
Ia_6MsMS,,r,,,,0.4811368517375403,,28.300000000000004
Ia_6MsMS,,r,,,,0.4837409252184912,,28.4
Ia_6MsMS,,r,,,,0.486363095633914,,28.5
Ia_6MsMS,,r,,,,0.48897571040788534,,28.6
Ia_6MsMS,,r,,,,0.49159851035974,,28.700000000000006
Ia_6MsMS,,r,,,,0.4942342323867468,,28.800000000000004
Ia_6MsMS,,r,,,,0.49688591867431064,,28.9
Ia_6MsMS,,r,,,,0.49953556790785036,,29.0
Ia_6MsMS,,r,,,,0.5022080165114833,,29.1
Ia_6MsMS,,r,,,,0.5048933658313661,,29.200000000000006
Ia_6MsMS,,r,,,,0.5075870298613268,,29.300000000000004
Ia_6MsMS,,r,,,,0.5102947478942568,,29.4
Ia_6MsMS,,r,,,,0.5130075251695718,,29.5
Ia_6MsMS,,r,,,,0.5157285040055335,,29.6
Ia_6MsMS,,r,,,,0.5184576212234813,,29.700000000000006
Ia_6MsMS,,r,,,,0.5211954690415297,,29.800000000000004
Ia_6MsMS,,r,,,,0.5239321555102165,,29.9
Ia_6MsMS,,r,,,,0.5266810344008999,,30.0
Ia_6MsMS,,r,,,,0.5294328427615564,,30.1
Ia_6MsMS,,r,,,,0.532192996302765,,30.200000000000006
Ia_6MsMS,,r,,,,0.5349501368383258,,30.300000000000004
Ia_6MsMS,,r,,,,0.5377157143036442,,30.4
Ia_6MsMS,,r,,,,0.5404795842087502,,30.5
Ia_6MsMS,,r,,,,0.543255704810301,,30.6
Ia_6MsMS,,r,,,,0.5460289184577309,,30.700000000000006
Ia_6MsMS,,r,,,,0.5488173829599532,,30.800000000000004
Ia_6MsMS,,r,,,,0.5516067276619872,,30.9
Ia_6MsMS,,r,,,,0.5544029653273785,,31.0
Ia_6MsMS,,r,,,,0.5571964114436252,,31.1
Ia_6MsMS,,r,,,,0.5600073076435503,,31.200000000000006
Ia_6MsMS,,r,,,,0.5628113485207269,,31.300000000000004
Ia_6MsMS,,r,,,,0.5656170626114747,,31.4
Ia_6MsMS,,r,,,,0.5684286751153227,,31.5
Ia_6MsMS,,r,,,,0.571246712674359,,31.6
Ia_6MsMS,,r,,,,0.574064141220207,,31.700000000000006
Ia_6MsMS,,r,,,,0.5768764604043781,,31.800000000000004
Ia_6MsMS,,r,,,,0.579683596717194,,31.9
Ia_6MsMS,,r,,,,0.5824925098086169,,32.0
Ia_6MsMS,,r,,,,0.5853138646756033,,32.1
Ia_6MsMS,,r,,,,0.5881324575784959,,32.2
Ia_6MsMS,,r,,,,0.5909538266114502,,32.300000000000004
Ia_6MsMS,,r,,,,0.5937790248193036,,32.4
Ia_6MsMS,,r,,,,0.5966044712069909,,32.5
Ia_6MsMS,,r,,,,0.599425183685824,,32.6
Ia_6MsMS,,r,,,,0.6022422575868429,,32.7
Ia_6MsMS,,r,,,,0.605070568810147,,32.800000000000004
Ia_6MsMS,,r,,,,0.6078801644131158,,32.9
Ia_6MsMS,,r,,,,0.6106968244265012,,33.0
Ia_6MsMS,,r,,,,0.6135076058957392,,33.1
Ia_6MsMS,,r,,,,0.6163136513236491,,33.2
Ia_6MsMS,,r,,,,0.6191218050001535,,33.300000000000004
Ia_6MsMS,,r,,,,0.6219163990121075,,33.4
Ia_6MsMS,,r,,,,0.6247111792418512,,33.5
Ia_6MsMS,,r,,,,0.6275013968393512,,33.6
Ia_6MsMS,,r,,,,0.6302844674420633,,33.7
Ia_6MsMS,,r,,,,0.6330728392535985,,33.800000000000004
Ia_6MsMS,,r,,,,0.6358529592897071,,33.9
Ia_6MsMS,,r,,,,0.638624120963609,,34.0
Ia_6MsMS,,r,,,,0.6413956392779472,,34.1
Ia_6MsMS,,r,,,,0.6441588903340953,,34.2
Ia_6MsMS,,r,,,,0.6469135714114582,,34.300000000000004
Ia_6MsMS,,r,,,,0.6496706074832286,,34.4
Ia_6MsMS,,r,,,,0.6524058212359218,,34.5
Ia_6MsMS,,r,,,,0.6551537811921015,,34.6
Ia_6MsMS,,r,,,,0.6578744690564982,,34.7
Ia_6MsMS,,r,,,,0.6605896643431919,,34.800000000000004
Ia_6MsMS,,r,,,,0.6633077111909174,,34.9
Ia_6MsMS,,r,,,,0.6660051469717505,,35.0
Ia_6MsMS,,r,,,,0.668699431956238,,35.1
Ia_6MsMS,,r,,,,0.6713854901441874,,35.2
Ia_6MsMS,,r,,,,0.6740585688652914,,35.30000000000001
Ia_6MsMS,,r,,,,0.6767139893069434,,35.4
Ia_6MsMS,,r,,,,0.6793873252297278,,35.5
Ia_6MsMS,,r,,,,0.6820256719362785,,35.6
Ia_6MsMS,,r,,,,0.6846702718234461,,35.7
Ia_6MsMS,,r,,,,0.6873011466220049,,35.80000000000001
Ia_6MsMS,,r,,,,0.6899140677928859,,35.9
Ia_6MsMS,,r,,,,0.6925205736327005,,36.0
Ia_6MsMS,,r,,,,0.6951166811016876,,36.1
Ia_6MsMS,,r,,,,0.6977089532025254,,36.2
Ia_6MsMS,,r,,,,0.7002840135125723,,36.3
Ia_6MsMS,,r,,,,0.7028510086706667,,36.4
Ia_6MsMS,,r,,,,0.7054008815796564,,36.5
Ia_6MsMS,,r,,,,0.707939352940846,,36.6
Ia_6MsMS,,r,,,,0.7104601449532133,,36.7
Ia_6MsMS,,r,,,,0.7129757539280224,,36.8
Ia_6MsMS,,r,,,,0.7154705097464937,,36.9
Ia_6MsMS,,r,,,,0.7179624729225864,,37.0
Ia_6MsMS,,r,,,,0.7204404311047092,,37.1
Ia_6MsMS,,r,,,,0.722902960909428,,37.2
Ia_6MsMS,,r,,,,0.7253653980272698,,37.3
Ia_6MsMS,,r,,,,0.7277987737523688,,37.4
Ia_6MsMS,,r,,,,0.7302352106631584,,37.5
Ia_6MsMS,,r,,,,0.7326575236270436,,37.6
Ia_6MsMS,,r,,,,0.7350627411377779,,37.7
Ia_6MsMS,,r,,,,0.7374382016304963,,37.8
Ia_6MsMS,,r,,,,0.739797523692296,,37.9
Ia_6MsMS,,r,,,,0.742153481160944,,38.00000000000001
Ia_6MsMS,,r,,,,0.7444859260004932,,38.1
Ia_6MsMS,,r,,,,0.7468068584392533,,38.2
Ia_6MsMS,,r,,,,0.7491242811998831,,38.3
Ia_6MsMS,,r,,,,0.7514142097454588,,38.4
Ia_6MsMS,,r,,,,0.7537099223052017,,38.50000000000001
Ia_6MsMS,,r,,,,0.7559896364185033,,38.6
Ia_6MsMS,,r,,,,0.7582664483158652,,38.7
Ia_6MsMS,,r,,,,0.760520649292058,,38.8
Ia_6MsMS,,r,,,,0.7627875476193395,,38.9
Ia_6MsMS,,r,,,,0.7650218926759091,,39.00000000000001
Ia_6MsMS,,r,,,,0.7672568924849887,,39.1
Ia_6MsMS,,r,,,,0.7694673017655305,,39.2
Ia_6MsMS,,r,,,,0.7716704979138793,,39.3
Ia_6MsMS,,r,,,,0.7738476834051653,,39.4
Ia_6MsMS,,r,,,,0.7760251317992193,,39.50000000000001
Ia_6MsMS,,r,,,,0.7781861133371457,,39.6
Ia_6MsMS,,r,,,,0.7803412730753134,,39.7
Ia_6MsMS,,r,,,,0.7824904775080732,,39.8
Ia_6MsMS,,r,,,,0.7846289481729691,,39.9
Ia_6MsMS,,r,,,,0.7867690169846409,,40.00000000000001
Ia_6MsMS,,r,,,,0.7889100507964457,,40.1
Ia_6MsMS,,r,,,,0.7910518373633852,,40.2
Ia_6MsMS,,r,,,,0.7931951852585186,,40.3
Ia_6MsMS,,r,,,,0.795337499855318,,40.4
Ia_6MsMS,,r,,,,0.7974769631130343,,40.50000000000001
Ia_6MsMS,,r,,,,0.7996129231138163,,40.6
Ia_6MsMS,,r,,,,0.8017317375068362,,40.7
Ia_6MsMS,,r,,,,0.8038529602722271,,40.8
Ia_6MsMS,,r,,,,0.8059718399629663,,40.9
Ia_6MsMS,,r,,,,0.8080847077074846,,41.00000000000001
Ia_6MsMS,,r,,,,0.8101927888182523,,41.1
Ia_6MsMS,,r,,,,0.8123004085274257,,41.2
Ia_6MsMS,,r,,,,0.814397958169609,,41.3
Ia_6MsMS,,r,,,,0.816496399503988,,41.4
Ia_6MsMS,,r,,,,0.8185984775700277,,41.50000000000001
Ia_6MsMS,,r,,,,0.8206945930955101,,41.6
Ia_6MsMS,,r,,,,0.8227841454184777,,41.7
Ia_6MsMS,,r,,,,0.8248667300108412,,41.8
Ia_6MsMS,,r,,,,0.8269477732049566,,41.9
Ia_6MsMS,,r,,,,0.8290273618165003,,42.00000000000001
Ia_6MsMS,,r,,,,0.8311093475497113,,42.1
Ia_6MsMS,,r,,,,0.8331689173709425,,42.2
Ia_6MsMS,,r,,,,0.8352331170290999,,42.3
Ia_6MsMS,,r,,,,0.8372967278335057,,42.4
Ia_6MsMS,,r,,,,0.839350609745912,,42.50000000000001
Ia_6MsMS,,r,,,,0.8414042221217439,,42.6
Ia_6MsMS,,r,,,,0.8434511611461222,,42.7
Ia_6MsMS,,r,,,,0.8454978432088804,,42.8
Ia_6MsMS,,r,,,,0.8475497664451765,,42.9
Ia_6MsMS,,r,,,,0.8495917734706531,,43.00000000000001
Ia_6MsMS,,r,,,,0.8516285280690674,,43.1
Ia_6MsMS,,r,,,,0.8536760373641137,,43.2
Ia_6MsMS,,r,,,,0.8557014767520652,,43.3
Ia_6MsMS,,r,,,,0.8577420518506571,,43.4
Ia_6MsMS,,r,,,,0.8597548509749124,,43.50000000000001
Ia_6MsMS,,r,,,,0.8617898675646796,,43.6
Ia_6MsMS,,r,,,,0.8638035592096855,,43.7
Ia_6MsMS,,r,,,,0.8658094383603991,,43.8
Ia_6MsMS,,r,,,,0.8678254839714761,,43.9
Ia_6MsMS,,r,,,,0.869830346251927,,44.00000000000001
Ia_6MsMS,,r,,,,0.87184164422513,,44.1
Ia_6MsMS,,r,,,,0.8738388671279491,,44.2
Ia_6MsMS,,r,,,,0.8758446516987046,,44.3
Ia_6MsMS,,r,,,,0.8778449692817638,,44.4
Ia_6MsMS,,r,,,,0.8798398552690845,,44.50000000000001
Ia_6MsMS,,r,,,,0.8818391844446882,,44.6
Ia_6MsMS,,r,,,,0.8838286577666778,,44.7
Ia_6MsMS,,r,,,,0.8858136243241717,,44.8
Ia_6MsMS,,r,,,,0.887801129129528,,44.9
Ia_6MsMS,,r,,,,0.8897785907275786,,45.00000000000001
Ia_6MsMS,,r,,,,0.8917610354447021,,45.1
Ia_6MsMS,,r,,,,0.8937440326625463,,45.2
Ia_6MsMS,,r,,,,0.8957030703118267,,45.3
Ia_6MsMS,,r,,,,0.8976788997974836,,45.4
Ia_6MsMS,,r,,,,0.8996539407994053,,45.50000000000001
Ia_6MsMS,,r,,,,0.9016182518493672,,45.6
Ia_6MsMS,,r,,,,0.9035716849800419,,45.7
Ia_6MsMS,,r,,,,0.9055512567505968,,45.8
Ia_6MsMS,,r,,,,0.907508563412943,,45.9
Ia_6MsMS,,r,,,,0.9094681840630319,,46.00000000000001
Ia_6MsMS,,r,,,,0.9114289663452286,,46.1
Ia_6MsMS,,r,,,,0.9133946457873297,,46.2
Ia_6MsMS,,r,,,,0.9153514170888801,,46.3
Ia_6MsMS,,r,,,,0.9173045330882132,,46.4
Ia_6MsMS,,r,,,,0.9192718010136769,,46.50000000000001
Ia_6MsMS,,r,,,,0.9212161785163637,,46.6
Ia_6MsMS,,r,,,,0.9231566821028832,,46.7
Ia_6MsMS,,r,,,,0.9250992494123391,,46.8
Ia_6MsMS,,r,,,,0.9270422758214707,,46.9
Ia_6MsMS,,r,,,,0.9289710914485632,,47.00000000000001
Ia_6MsMS,,r,,,,0.930891471033096,,47.1
Ia_6MsMS,,r,,,,0.9328084069941571,,47.2
Ia_6MsMS,,r,,,,0.9347100646865076,,47.3
Ia_6MsMS,,r,,,,0.9366188524313923,,47.4
Ia_6MsMS,,r,,,,0.9385213987203809,,47.50000000000001
Ia_6MsMS,,r,,,,0.9403997945771572,,47.6
Ia_6MsMS,,r,,,,0.9422947557577039,,47.7
Ia_6MsMS,,r,,,,0.944169878682489,,47.8
Ia_6MsMS,,r,,,,0.9460443197101256,,47.9
Ia_6MsMS,,r,,,,0.9479084407339009,,48.00000000000001
Ia_6MsMS,,r,,,,0.9497586867179297,,48.1
Ia_6MsMS,,r,,,,0.951616307900089,,48.2
Ia_6MsMS,,r,,,,0.9534469704799591,,48.3
Ia_6MsMS,,r,,,,0.9552841007082318,,48.4
Ia_6MsMS,,r,,,,0.9571010608275046,,48.50000000000001
Ia_6MsMS,,r,,,,0.9589156370283334,,48.6
Ia_6MsMS,,r,,,,0.9607179725724428,,48.7
Ia_6MsMS,,r,,,,0.9625122821913887,,48.8
Ia_6MsMS,,r,,,,0.9642940256911672,,48.9
Ia_6MsMS,,r,,,,0.9660605229819321,,49.00000000000001
Ia_6MsMS,,r,,,,0.9678214726855874,,49.1
Ia_6MsMS,,r,,,,0.969573349102351,,49.2
Ia_6MsMS,,r,,,,0.9713108644850124,,49.3
Ia_6MsMS,,r,,,,0.9730374435078932,,49.4
Ia_6MsMS,,r,,,,0.9747570094095668,,49.50000000000001
Ia_6MsMS,,r,,,,0.9764752778045303,,49.6
Ia_6MsMS,,r,,,,0.9781815299671255,,49.7
Ia_6MsMS,,r,,,,0.9798824963161419,,49.8
Ia_6MsMS,,r,,,,0.9815552324367918,,49.9
Ia_6MsMS,,r,,,,0.9832409268922433,,50.00000000000001
Ia_6MsMS,,r,,,,0.9849074705722085,,50.1
Ia_6MsMS,,r,,,,0.9865811951924481,,50.2
Ia_6MsMS,,r,,,,0.9882240812307241,,50.3
Ia_6MsMS,,r,,,,0.9898633520173181,,50.4
Ia_6MsMS,,r,,,,0.9914840680577637,,50.50000000000001
Ia_6MsMS,,r,,,,0.9931019659565283,,50.6
Ia_6MsMS,,r,,,,0.9947144054351469,,50.70000000000001
Ia_6MsMS,,r,,,,0.9963157204639526,,50.8
Ia_6MsMS,,r,,,,0.9979096841892723,,50.9
Ia_6MsMS,,r,,,,0.9994822540415136,,51.00000000000001
Ia_6MsMS,,r,,,,1.0010629118931345,,51.1
Ia_6MsMS,,r,,,,1.002628739431442,,51.20000000000001
Ia_6MsMS,,r,,,,1.0041794910584354,,51.3
Ia_6MsMS,,r,,,,1.0057290043451825,,51.4
Ia_6MsMS,,r,,,,1.0072562861414287,,51.50000000000001
Ia_6MsMS,,r,,,,1.0087827821687014,,51.6
Ia_6MsMS,,r,,,,1.0103052148675946,,51.70000000000001
Ia_6MsMS,,r,,,,1.0118037673580655,,51.8
Ia_6MsMS,,r,,,,1.013309421843882,,51.9
Ia_6MsMS,,r,,,,1.014789593781586,,52.00000000000001
Ia_6MsMS,,r,,,,1.0162634936050434,,52.1
Ia_6MsMS,,r,,,,1.0177303304835075,,52.20000000000001
Ia_6MsMS,,r,,,,1.0191807134974589,,52.3
Ia_6MsMS,,r,,,,1.0206306185152538,,52.4
Ia_6MsMS,,r,,,,1.0220700212464529,,52.50000000000001
Ia_6MsMS,,r,,,,1.02348950536142,,52.6
Ia_6MsMS,,r,,,,1.0249131441884582,,52.70000000000001
Ia_6MsMS,,r,,,,1.026317720838561,,52.8
Ia_6MsMS,,r,,,,1.027730904391193,,52.9
Ia_6MsMS,,r,,,,1.02911650742654,,53.00000000000001
Ia_6MsMS,,r,,,,1.0304925969440166,,53.1
Ia_6MsMS,,r,,,,1.0318624680133865,,53.20000000000001
Ia_6MsMS,,r,,,,1.0332159700531403,,53.3
Ia_6MsMS,,r,,,,1.0345822664267192,,53.4
Ia_6MsMS,,r,,,,1.0358961059964553,,53.50000000000001
Ia_6MsMS,,r,,,,1.0372342741171607,,53.6
Ia_6MsMS,,r,,,,1.038545565956916,,53.70000000000001
Ia_6MsMS,,r,,,,1.0398544337945506,,53.8
Ia_6MsMS,,r,,,,1.041150631796647,,53.9
Ia_6MsMS,,r,,,,1.0424529715300004,,54.00000000000001
Ia_6MsMS,,r,,,,1.043721073897423,,54.1
Ia_6MsMS,,r,,,,1.044998854297809,,54.20000000000001
Ia_6MsMS,,r,,,,1.046265976383605,,54.3
Ia_6MsMS,,r,,,,1.0475075182545002,,54.4
Ia_6MsMS,,r,,,,1.0487495429838507,,54.50000000000001
Ia_6MsMS,,r,,,,1.0499824311228103,,54.6
Ia_6MsMS,,r,,,,1.051203438602574,,54.70000000000001
Ia_6MsMS,,r,,,,1.0524099109485228,,54.8
Ia_6MsMS,,r,,,,1.0535996074143714,,54.9
Ia_6MsMS,,r,,,,1.0547993444897585,,55.00000000000001
Ia_6MsMS,,r,,,,1.0559702136764333,,55.1
Ia_6MsMS,,r,,,,1.0571407229424405,,55.20000000000001
Ia_6MsMS,,r,,,,1.0582912023355853,,55.3
Ia_6MsMS,,r,,,,1.0594496836360445,,55.4
Ia_6MsMS,,r,,,,1.0605909002417935,,55.50000000000001
Ia_6MsMS,,r,,,,1.0617147551293904,,55.6
Ia_6MsMS,,r,,,,1.062836095781737,,55.70000000000001
Ia_6MsMS,,r,,,,1.0639473260527694,,55.8
Ia_6MsMS,,r,,,,1.065048881582273,,55.9
Ia_6MsMS,,r,,,,1.0661358193113664,,56.00000000000001
Ia_6MsMS,,r,,,,1.067207561738364,,56.1
Ia_6MsMS,,r,,,,1.0682774062542695,,56.20000000000001
Ia_6MsMS,,r,,,,1.0693413020850944,,56.3
Ia_6MsMS,,r,,,,1.0703780628099189,,56.4
Ia_6MsMS,,r,,,,1.0714142263015969,,56.50000000000001
Ia_6MsMS,,r,,,,1.0724370363291253,,56.6
Ia_6MsMS,,r,,,,1.0734578046944954,,56.70000000000001
Ia_6MsMS,,r,,,,1.074455308332519,,56.8
Ia_6MsMS,,r,,,,1.0754659906140223,,56.9
Ia_6MsMS,,r,,,,1.0764533916146757,,57.00000000000001
Ia_6MsMS,,r,,,,1.0774460100588303,,57.1
Ia_6MsMS,,r,,,,1.0784074445201757,,57.20000000000001
Ia_6MsMS,,r,,,,1.0793731229399945,,57.3
Ia_6MsMS,,r,,,,1.0803134319167338,,57.4
Ia_6MsMS,,r,,,,1.081248863150158,,57.50000000000001
Ia_6MsMS,,r,,,,1.0821700451860465,,57.6
Ia_6MsMS,,r,,,,1.0830872972530816,,57.70000000000001
Ia_6MsMS,,r,,,,1.083988939552409,,57.8
Ia_6MsMS,,r,,,,1.084892152615998,,57.9
Ia_6MsMS,,r,,,,1.0857827751421834,,58.00000000000001
Ia_6MsMS,,r,,,,1.0866754483422891,,58.1
Ia_6MsMS,,r,,,,1.0875520503522367,,58.20000000000001
Ia_6MsMS,,r,,,,1.0884432535642716,,58.3
Ia_6MsMS,,r,,,,1.0893262239686194,,58.4
Ia_6MsMS,,r,,,,1.0902120123527208,,58.50000000000001
Ia_6MsMS,,r,,,,1.0910932923132872,,58.6
Ia_6MsMS,,r,,,,1.0919638502353504,,58.70000000000001
Ia_6MsMS,,r,,,,1.0928430725571143,,58.8
Ia_6MsMS,,r,,,,1.0937100993906483,,58.9
Ia_6MsMS,,r,,,,1.0945688857292897,,59.00000000000001
Ia_6MsMS,,r,,,,1.0954344786041688,,59.1
Ia_6MsMS,,r,,,,1.0962835699413471,,59.20000000000001
Ia_6MsMS,,r,,,,1.0971320313109363,,59.3
Ia_6MsMS,,r,,,,1.0979758504691333,,59.4
Ia_6MsMS,,r,,,,1.098815810788313,,59.50000000000001
Ia_6MsMS,,r,,,,1.0996538864181282,,59.6
Ia_6MsMS,,r,,,,1.100497906119152,,59.70000000000001
Ia_6MsMS,,r,,,,1.1013405908772746,,59.8
Ia_6MsMS,,r,,,,1.1021772862127097,,59.9
Ia_6MsMS,,r,,,,1.1029933583850617,,60.00000000000001
Ia_6MsMS,,r,,,,1.103825537999267,,60.1
Ia_6MsMS,,r,,,,1.1046535227465881,,60.20000000000001
Ia_6MsMS,,r,,,,1.105479978618968,,60.3
Ia_6MsMS,,r,,,,1.1062930449296307,,60.4
Ia_6MsMS,,r,,,,1.1071094421374,,60.50000000000001
Ia_6MsMS,,r,,,,1.1079313028911564,,60.6
Ia_6MsMS,,r,,,,1.1087378061578193,,60.70000000000001
Ia_6MsMS,,r,,,,1.109545259355892,,60.8
Ia_6MsMS,,r,,,,1.1103327500885403,,60.9
Ia_6MsMS,,r,,,,1.1111397051808218,,61.00000000000001
Ia_6MsMS,,r,,,,1.1119461442864633,,61.1
Ia_6MsMS,,r,,,,1.1127371579243768,,61.20000000000001
Ia_6MsMS,,r,,,,1.1135187161877447,,61.3
Ia_6MsMS,,r,,,,1.1143177443928636,,61.4
Ia_6MsMS,,r,,,,1.1150955693982105,,61.50000000000001
Ia_6MsMS,,r,,,,1.1158763704139556,,61.6
Ia_6MsMS,,r,,,,1.1166636591795456,,61.70000000000001
Ia_6MsMS,,r,,,,1.1174385072156614,,61.8
Ia_6MsMS,,r,,,,1.118207576570958,,61.9
Ia_6MsMS,,r,,,,1.1189657844928043,,62.00000000000001
Ia_6MsMS,,r,,,,1.1197438179145873,,62.1
Ia_6MsMS,,r,,,,1.1205060475431416,,62.20000000000001
Ia_6MsMS,,r,,,,1.1212621512669791,,62.3
Ia_6MsMS,,r,,,,1.122006755747151,,62.4
Ia_6MsMS,,r,,,,1.1227744985942394,,62.50000000000001
Ia_6MsMS,,r,,,,1.123518592078936,,62.6
Ia_6MsMS,,r,,,,1.1242582505757994,,62.70000000000001
Ia_6MsMS,,r,,,,1.1250058135127219,,62.8
Ia_6MsMS,,r,,,,1.1257388183938897,,62.9
Ia_6MsMS,,r,,,,1.1264842443430556,,63.00000000000001
Ia_6MsMS,,r,,,,1.1272249690791138,,63.1
Ia_6MsMS,,r,,,,1.1279544426553798,,63.20000000000001
Ia_6MsMS,,r,,,,1.128674507737637,,63.3
Ia_6MsMS,,r,,,,1.1294000051884545,,63.4
Ia_6MsMS,,r,,,,1.1301265445606248,,63.50000000000001
Ia_6MsMS,,r,,,,1.130838663366962,,63.6
Ia_6MsMS,,r,,,,1.1315566049883579,,63.70000000000001
Ia_6MsMS,,r,,,,1.1322682333685776,,63.8
Ia_6MsMS,,r,,,,1.1329820463696443,,63.9
Ia_6MsMS,,r,,,,1.1336817547295226,,64.0
Ia_6MsMS,,r,,,,1.1343817885038092,,64.1
Ia_6MsMS,,r,,,,1.1350847921050953,,64.20000000000002
Ia_6MsMS,,r,,,,1.1357746829442252,,64.30000000000001
Ia_6MsMS,,r,,,,1.1364671101291126,,64.4
Ia_6MsMS,,r,,,,1.137161405509083,,64.5
Ia_6MsMS,,r,,,,1.1378485551332584,,64.6
Ia_6MsMS,,r,,,,1.1385259902019182,,64.70000000000002
Ia_6MsMS,,r,,,,1.1392074236922802,,64.80000000000001
Ia_6MsMS,,r,,,,1.1398852173708214,,64.9
Ia_6MsMS,,r,,,,1.1405614134450044,,65.0
Ia_6MsMS,,r,,,,1.1412281970611922,,65.1
Ia_6MsMS,,r,,,,1.1418975874466462,,65.20000000000002
Ia_6MsMS,,r,,,,1.1425641802449267,,65.30000000000001
Ia_6MsMS,,r,,,,1.1432189848787555,,65.4
Ia_6MsMS,,r,,,,1.1438754448314814,,65.5
Ia_6MsMS,,r,,,,1.1445409251843994,,65.6
Ia_6MsMS,,r,,,,1.1451900828772335,,65.70000000000002
Ia_6MsMS,,r,,,,1.145844312044142,,65.80000000000001
Ia_6MsMS,,r,,,,1.1464880836786548,,65.9
Ia_6MsMS,,r,,,,1.1471113340400496,,66.0
Ia_6MsMS,,r,,,,1.147771505476296,,66.1
Ia_6MsMS,,r,,,,1.1483922919176646,,66.20000000000002
Ia_6MsMS,,r,,,,1.1490330082029665,,66.30000000000001
Ia_6MsMS,,r,,,,1.1496654461877842,,66.4
Ia_6MsMS,,r,,,,1.150283075764186,,66.5
Ia_6MsMS,,r,,,,1.150906817307611,,66.6
Ia_6MsMS,,r,,,,1.1515294028551146,,66.70000000000002
Ia_6MsMS,,r,,,,1.152133436173763,,66.80000000000001
Ia_6MsMS,,r,,,,1.152768085315424,,66.9
Ia_6MsMS,,r,,,,1.1533726821793007,,67.0
Ia_6MsMS,,r,,,,1.153971824293306,,67.1
Ia_6MsMS,,r,,,,1.1545834066909304,,67.20000000000002
Ia_6MsMS,,r,,,,1.1551826190495618,,67.30000000000001
Ia_6MsMS,,r,,,,1.1557820329985091,,67.4
Ia_6MsMS,,r,,,,1.1563864039482592,,67.5
Ia_6MsMS,,r,,,,1.1569656750510706,,67.6
Ia_6MsMS,,r,,,,1.1575484597854473,,67.70000000000002
Ia_6MsMS,,r,,,,1.1581245067235901,,67.80000000000001
Ia_6MsMS,,r,,,,1.1587208623105418,,67.9
Ia_6MsMS,,r,,,,1.159295466030546,,68.0
Ia_6MsMS,,r,,,,1.1598786841789401,,68.1
Ia_6MsMS,,r,,,,1.160440269006946,,68.20000000000002
Ia_6MsMS,,r,,,,1.1610018376414164,,68.30000000000001
Ia_6MsMS,,r,,,,1.1615750282391648,,68.4
Ia_6MsMS,,r,,,,1.1621530717590396,,68.5
Ia_6MsMS,,r,,,,1.162710934857916,,68.6
Ia_6MsMS,,r,,,,1.1632654954154251,,68.70000000000002
Ia_6MsMS,,r,,,,1.163807607531302,,68.80000000000001
Ia_6MsMS,,r,,,,1.1643694904297295,,68.9
